order_id,session_id,user_id,order_date,total_amount,discount_amount,payment_method,status
453,4591,677,2024-04-04,621.22,43.49,credit_card,completed
454,4611,679,2024-04-15,193.08,0.0,buy_now_pay_later,completed
455,4617,680,2024-03-21,562.43,0.0,debit_card,completed
456,4623,681,2024-05-11,3352.4,0.0,buy_now_pay_later,completed
457,4646,683,2024-06-01,145.9,0.0,credit_card,completed
458,4649,685,2024-03-19,743.85,0.0,upi,completed
459,4652,685,2024-01-12,40.5,0.0,paypal,completed
460,4678,686,2024-06-11,1379.11,0.0,buy_now_pay_later,returned
461,4690,688,2024-04-08,2569.56,0.0,credit_card,returned
462,4707,691,2024-03-04,370.72,0.0,credit_card,completed
463,4712,691,2024-04-06,3036.17,0.0,debit_card,completed
464,4713,692,2024-05-18,811.83,0.0,credit_card,completed
465,4718,692,2024-05-22,1807.25,44.9,credit_card,cancelled
466,4722,692,2024-03-18,177.97,0.0,debit_card,completed
467,4723,692,2024-03-29,3253.7,0.0,paypal,returned
468,4724,692,2024-04-30,1780.76,0.0,debit_card,completed
469,4747,697,2024-03-20,1243.88,0.0,credit_card,completed
470,4764,701,2024-02-03,1015.36,0.0,credit_card,completed
471,4778,704,2024-02-22,3235.09,20.24,paypal,completed
472,4788,706,2024-03-08,3789.67,47.43,credit_card,completed
473,4792,706,2024-04-22,39.13,0.0,credit_card,completed
474,4799,707,2024-02-29,503.63,15.88,buy_now_pay_later,completed
475,4810,708,2024-05-28,1767.53,21.4,buy_now_pay_later,completed
476,4812,708,2024-04-17,387.31,12.1,buy_now_pay_later,completed
477,4813,709,2024-02-24,360.4,5.57,credit_card,completed
478,4819,710,2024-05-25,449.38,0.0,buy_now_pay_later,completed
479,4847,716,2024-06-29,1158.26,30.6,debit_card,completed
480,4848,716,2024-05-04,2668.01,0.0,paypal,completed
481,4850,716,2024-01-13,350.35,7.92,upi,completed
482,4854,717,2024-05-13,2570.95,34.01,buy_now_pay_later,returned
483,4871,719,2024-04-08,2772.42,46.59,upi,completed
484,4895,722,2024-05-01,2625.84,48.09,paypal,completed
485,4915,724,2024-04-04,709.32,5.04,upi,completed
486,4917,725,2024-01-26,392.74,0.0,debit_card,completed
487,4922,725,2024-02-20,1838.64,45.67,debit_card,completed
488,4944,727,2024-06-22,1573.58,0.0,paypal,completed
489,4946,728,2024-04-22,1467.76,0.0,debit_card,completed
490,4957,730,2024-02-21,95.04,0.0,paypal,completed
491,4964,731,2024-03-08,1339.28,9.32,paypal,completed
492,4965,731,2024-04-19,1028.49,30.23,buy_now_pay_later,completed
493,4988,734,2024-06-09,1025.03,0.0,debit_card,completed
494,4994,735,2024-05-26,1785.41,32.6,paypal,completed
495,4997,735,2024-02-16,496.29,14.99,buy_now_pay_later,completed
496,5001,736,2024-03-07,234.96,5.88,paypal,completed
497,5003,737,2024-01-19,1134.04,0.0,debit_card,completed
498,5010,737,2024-01-10,1759.79,0.0,paypal,completed
499,5022,738,2024-01-31,208.01,0.0,buy_now_pay_later,returned
500,5028,738,2024-03-13,2888.49,35.19,credit_card,completed
501,5030,738,2024-06-14,122.92,0.0,paypal,completed
502,5034,739,2024-01-07,603.77,0.0,upi,completed
503,5036,740,2024-03-02,2027.1,29.75,paypal,completed
504,5041,741,2024-02-07,1513.21,0.0,upi,completed
505,5046,742,2024-05-12,1179.36,0.0,debit_card,completed
506,5050,743,2024-06-06,352.17,7.38,upi,completed
507,5052,743,2024-04-19,3784.31,24.71,debit_card,completed
508,5055,743,2024-01-22,365.26,35.84,upi,completed
509,5060,744,2024-06-06,1719.6,0.0,debit_card,completed
510,5065,744,2024-02-14,2925.68,0.0,paypal,completed
511,5068,745,2024-05-03,1193.86,0.0,upi,completed
512,5069,745,2024-01-22,633.88,40.98,paypal,completed
513,5073,746,2024-04-28,17.12,32.24,buy_now_pay_later,completed
514,5076,746,2024-06-17,490.68,29.52,debit_card,completed
515,5077,746,2024-01-10,795.94,0.0,paypal,completed
516,5085,747,2024-04-02,2258.62,0.0,debit_card,completed
517,5086,747,2024-05-17,2039.23,0.0,buy_now_pay_later,completed
518,5095,748,2024-06-23,189.9,27.52,upi,completed
519,5102,750,2024-06-08,234.99,25.44,debit_card,completed
520,5110,751,2024-02-06,626.67,20.42,credit_card,cancelled
521,5113,751,2024-06-17,301.59,26.71,paypal,completed
522,5116,751,2024-01-10,984.08,29.21,buy_now_pay_later,completed
523,5121,752,2024-04-08,491.57,41.83,buy_now_pay_later,completed
524,5127,753,2024-05-11,2015.94,0.0,credit_card,completed
525,5154,755,2024-06-28,1088.1,0.0,credit_card,completed
526,5163,756,2024-03-24,418.18,42.45,debit_card,completed
527,5186,761,2024-06-02,1877.19,16.77,credit_card,completed
528,5198,762,2024-02-09,33.89,16.89,buy_now_pay_later,completed
529,5201,762,2024-01-04,770.66,0.0,paypal,completed
530,5208,765,2024-02-04,49.06,0.0,credit_card,completed
531,5225,768,2024-05-26,553.87,14.5,upi,completed
532,5228,768,2024-01-22,1534.83,47.0,debit_card,completed
533,5236,770,2024-02-08,605.59,0.0,upi,completed
534,5243,771,2024-05-10,1064.38,48.35,upi,completed
535,5254,772,2024-06-19,366.29,35.67,buy_now_pay_later,completed
536,5265,774,2024-05-14,1786.07,12.6,credit_card,completed
537,5271,775,2024-04-20,47.04,0.0,upi,completed
538,5287,776,2024-05-27,796.24,15.79,credit_card,completed
539,5293,777,2024-01-21,1095.01,0.0,upi,completed
540,5328,785,2024-01-06,1447.19,7.27,buy_now_pay_later,completed
541,5333,786,2024-05-20,1012.14,26.45,credit_card,completed
542,5354,788,2024-01-22,760.06,0.0,debit_card,completed
543,5361,790,2024-06-09,2975.11,48.47,upi,completed
544,5370,792,2024-02-23,453.41,0.0,credit_card,completed
545,5372,792,2024-04-03,1551.86,0.0,paypal,completed
546,5402,798,2024-03-21,1370.06,18.58,credit_card,completed
547,5412,798,2024-03-09,980.97,6.95,debit_card,completed
548,5425,799,2024-03-09,2114.17,44.94,upi,completed
549,5430,800,2024-02-23,3318.65,37.63,upi,completed
550,5442,802,2024-05-10,823.64,6.64,buy_now_pay_later,completed
551,5455,804,2024-05-09,618.24,42.58,buy_now_pay_later,completed
552,5457,804,2024-01-31,3785.92,23.27,credit_card,completed
553,5465,805,2024-04-16,1810.77,0.0,upi,completed
554,5470,806,2024-02-17,323.71,38.0,debit_card,completed
555,5476,806,2024-02-24,332.55,26.48,credit_card,completed
556,5478,806,2024-01-10,2143.31,34.05,upi,completed
557,5490,811,2024-03-14,1653.9,0.0,upi,completed
558,5501,813,2024-03-26,769.13,0.0,credit_card,returned
559,5506,814,2024-02-16,1300.71,28.55,buy_now_pay_later,completed
560,5515,815,2024-04-04,3278.97,34.66,upi,completed
561,5528,817,2024-05-22,2456.93,0.0,debit_card,completed
562,5549,819,2024-01-04,726.8,39.86,paypal,completed
563,5552,820,2024-02-01,1172.09,0.0,buy_now_pay_later,completed
564,5562,821,2024-04-30,1990.2,22.1,paypal,cancelled
565,5563,821,2024-05-19,1756.68,0.0,upi,completed
566,5589,825,2024-02-12,251.8,0.0,credit_card,completed
567,5590,825,2024-05-15,2016.92,33.42,paypal,completed
568,5594,826,2024-01-27,647.82,0.0,paypal,returned
569,5597,826,2024-02-15,370.99,0.0,buy_now_pay_later,completed
570,5602,826,2024-03-29,642.0,0.0,buy_now_pay_later,returned
571,5618,828,2024-06-24,372.73,0.0,upi,cancelled
572,5624,828,2024-02-23,1682.26,14.4,paypal,completed
573,5634,829,2024-05-26,461.09,17.67,buy_now_pay_later,completed
574,5653,834,2024-01-14,46.96,9.22,paypal,completed
575,5665,835,2024-03-26,484.86,0.0,buy_now_pay_later,completed
576,5687,839,2024-04-28,777.23,19.39,debit_card,completed
577,5694,841,2024-01-08,38.81,0.0,debit_card,completed
578,5702,842,2024-01-16,453.93,41.85,buy_now_pay_later,returned
579,5706,842,2024-06-04,1793.2,0.0,debit_card,completed
580,5715,845,2024-01-22,4108.9,0.0,paypal,completed
581,5724,846,2024-04-04,380.44,0.0,paypal,completed
582,5732,847,2024-01-15,3012.74,0.0,paypal,completed
583,5737,848,2024-01-11,1293.39,0.0,credit_card,completed
584,5756,852,2024-03-09,391.97,0.0,credit_card,completed
585,5763,852,2024-02-15,507.79,31.96,upi,completed
586,5769,853,2024-04-17,4557.12,0.0,buy_now_pay_later,completed
587,5780,856,2024-05-05,429.62,16.42,paypal,returned
588,5789,859,2024-05-27,836.05,8.73,paypal,completed
589,5805,861,2024-06-26,1489.94,0.0,paypal,completed
590,5820,862,2024-01-18,569.86,49.67,buy_now_pay_later,completed
591,5821,862,2024-01-23,92.35,0.0,upi,completed
592,5834,867,2024-01-23,1345.54,45.45,credit_card,completed
593,5846,869,2024-05-03,438.42,0.0,paypal,completed
594,5860,871,2024-04-08,1638.35,0.0,credit_card,completed
595,5874,873,2024-04-15,3201.51,42.15,paypal,completed
596,5884,874,2024-01-24,3909.08,12.04,upi,completed
597,5889,875,2024-03-26,932.65,26.05,buy_now_pay_later,completed
598,5890,876,2024-05-05,322.55,0.0,upi,completed
599,5894,876,2024-05-21,2684.83,0.0,upi,completed
600,5897,876,2024-02-07,2238.0,0.0,paypal,completed
601,5906,877,2024-02-12,239.21,0.0,debit_card,completed
602,5940,882,2024-06-01,195.82,0.0,paypal,cancelled
603,5946,883,2024-06-15,737.13,0.0,buy_now_pay_later,cancelled
604,5955,884,2024-01-24,1398.96,0.0,paypal,completed
605,6001,892,2024-01-27,319.94,48.78,buy_now_pay_later,completed
606,6023,895,2024-01-23,669.91,0.0,debit_card,completed
607,6036,896,2024-05-30,510.33,0.0,paypal,cancelled
608,6046,899,2024-05-05,202.23,0.0,debit_card,completed
609,6059,900,2024-03-17,1934.7,0.0,buy_now_pay_later,completed
610,6073,904,2024-02-15,249.3,0.0,upi,completed
611,6090,905,2024-02-05,361.64,0.0,paypal,completed
612,6110,908,2024-06-08,885.9,0.0,paypal,completed
613,6139,913,2024-01-19,587.0,20.73,upi,cancelled
614,6177,919,2024-04-17,1919.39,0.0,buy_now_pay_later,completed
615,6190,921,2024-04-12,344.79,0.0,paypal,completed
616,6204,923,2024-04-02,447.24,18.26,debit_card,completed
617,6215,924,2024-03-19,508.15,31.4,debit_card,completed
618,6250,930,2024-06-06,447.15,35.19,paypal,completed
619,6253,930,2024-06-28,909.06,0.0,credit_card,completed
620,6259,931,2024-05-21,316.25,16.21,debit_card,completed
621,6263,932,2024-03-25,6160.1,0.0,credit_card,completed
622,6270,935,2024-03-18,505.82,0.0,debit_card,completed
623,6282,936,2024-04-27,1259.0,0.0,buy_now_pay_later,completed
624,6302,942,2024-04-14,1283.38,46.71,debit_card,completed
625,6303,942,2024-06-04,824.94,0.0,upi,completed
626,6311,942,2024-04-19,285.39,27.93,buy_now_pay_later,cancelled
627,6332,945,2024-06-04,19.62,37.9,paypal,completed
628,6333,945,2024-04-08,136.11,16.63,upi,completed
629,6342,946,2024-05-15,1042.54,0.0,buy_now_pay_later,returned
630,6365,950,2024-06-27,2592.69,16.26,upi,completed
631,6370,951,2024-05-07,1869.69,0.0,debit_card,completed
632,6371,951,2024-04-06,3618.92,0.0,buy_now_pay_later,returned
633,6380,952,2024-02-07,500.66,0.0,debit_card,completed
634,6383,952,2024-02-27,3301.23,0.0,paypal,completed
635,6386,952,2024-06-19,1134.57,0.0,debit_card,completed
636,6422,960,2024-06-14,4111.3,0.0,debit_card,completed
637,6469,963,2024-06-29,879.06,29.44,debit_card,completed
638,6498,967,2024-02-01,474.49,13.05,debit_card,completed
639,6507,969,2024-03-17,1226.53,0.0,paypal,completed
640,6519,969,2024-01-26,1340.23,0.0,upi,completed
641,6521,970,2024-04-21,1043.63,46.26,debit_card,completed
642,6522,970,2024-03-03,42.96,0.0,buy_now_pay_later,completed
643,6527,970,2024-06-28,571.91,0.0,buy_now_pay_later,completed
644,6554,973,2024-03-21,774.63,0.0,credit_card,completed
645,6563,974,2024-04-03,263.71,0.0,upi,completed
646,6572,975,2024-05-15,836.84,13.73,debit_card,completed
647,6577,977,2024-06-01,399.28,32.79,credit_card,completed
648,6594,977,2024-01-03,258.1,0.0,upi,completed
649,6596,977,2024-02-04,504.48,41.79,paypal,completed
650,6600,978,2024-06-26,1697.73,13.11,upi,cancelled
651,6628,982,2024-04-29,1686.0,0.0,credit_card,completed
652,6650,986,2024-01-14,311.2,32.76,credit_card,completed
653,6652,986,2024-02-02,242.35,12.31,upi,completed
654,6712,996,2024-03-26,1591.64,0.0,paypal,completed
655,6713,996,2024-06-20,1549.66,44.42,upi,completed
656,6719,997,2024-05-22,2334.84,45.78,debit_card,returned
657,6727,998,2024-06-18,755.38,0.0,debit_card,completed
658,6750,1003,2024-04-04,88.71,0.0,credit_card,completed
659,6762,1005,2024-05-24,381.02,0.0,upi,completed
660,6766,1006,2024-03-22,1032.35,24.98,buy_now_pay_later,completed
661,6773,1006,2024-01-19,79.59,43.3,buy_now_pay_later,completed
662,6818,1015,2024-06-22,982.34,45.82,upi,completed
663,6822,1015,2024-05-08,1095.59,45.21,paypal,completed
664,6845,1017,2024-06-15,1151.11,32.79,debit_card,completed
665,6867,1020,2024-05-19,1529.45,0.0,paypal,completed
666,6874,1021,2024-03-26,2754.57,42.66,upi,completed
667,6879,1022,2024-01-19,3233.94,0.0,paypal,completed
668,6884,1023,2024-02-25,1546.79,0.0,buy_now_pay_later,completed
669,6900,1024,2024-04-06,620.8,46.8,upi,completed
670,6902,1024,2024-03-08,3514.0,0.0,buy_now_pay_later,completed
671,6908,1025,2024-06-10,411.0,0.0,debit_card,completed
672,6910,1026,2024-05-06,597.35,30.79,credit_card,completed
673,6933,1029,2024-01-05,61.69,0.0,paypal,completed
674,6934,1029,2024-06-22,643.77,0.0,paypal,cancelled
675,6936,1029,2024-04-09,1458.72,0.0,credit_card,completed
676,6945,1030,2024-01-07,411.13,0.0,upi,completed
677,6982,1034,2024-04-25,1134.86,41.1,debit_card,completed
678,6999,1036,2024-02-06,1436.56,35.8,debit_card,completed
679,7003,1036,2024-03-12,632.07,0.0,upi,completed
680,7022,1039,2024-02-17,413.38,22.87,credit_card,completed
681,7024,1040,2024-06-09,960.25,0.0,upi,completed
682,7039,1043,2024-04-11,601.46,40.44,paypal,completed
683,7040,1043,2024-05-01,308.63,12.2,buy_now_pay_later,completed
684,7042,1043,2024-06-10,2432.04,10.1,upi,completed
685,7044,1044,2024-05-15,777.03,40.39,paypal,completed
686,7050,1045,2024-01-25,4666.86,19.05,paypal,completed
687,7056,1046,2024-05-01,1432.09,0.0,buy_now_pay_later,completed
688,7078,1051,2024-04-27,745.44,49.42,credit_card,completed
689,7083,1052,2024-03-27,8.05,33.35,upi,cancelled
690,7091,1053,2024-03-26,140.23,0.0,paypal,completed
691,7104,1056,2024-04-11,1185.73,0.0,credit_card,completed
692,7105,1056,2024-05-20,601.35,26.76,credit_card,completed
693,7108,1057,2024-02-09,502.0,0.0,buy_now_pay_later,completed
694,7116,1060,2024-01-10,659.94,0.0,paypal,completed
695,7124,1062,2024-02-19,1713.5,0.0,buy_now_pay_later,completed
696,7135,1064,2024-06-03,23.55,34.11,credit_card,completed
697,7157,1066,2024-02-12,999.84,31.23,upi,completed
698,7158,1066,2024-05-18,1555.32,35.02,debit_card,completed
699,7160,1067,2024-03-10,1901.66,18.67,buy_now_pay_later,cancelled
700,7162,1068,2024-03-16,1775.57,0.0,buy_now_pay_later,completed
701,7166,1068,2024-04-18,532.02,0.0,paypal,completed
702,7195,1070,2024-06-01,1370.66,39.48,paypal,completed
703,7210,1072,2024-05-21,1456.83,11.71,credit_card,completed
704,7213,1073,2024-03-27,381.87,0.0,upi,completed
705,7221,1075,2024-03-18,1199.23,17.78,buy_now_pay_later,completed
706,7222,1075,2024-02-27,2389.88,0.0,paypal,completed
707,7258,1077,2024-04-24,46.78,0.0,buy_now_pay_later,completed
708,7269,1080,2024-05-24,587.34,0.0,buy_now_pay_later,completed
709,7294,1082,2024-04-20,596.6,0.0,credit_card,completed
710,7299,1083,2024-01-27,468.6,13.75,paypal,completed
711,7304,1084,2024-03-02,1482.12,0.0,debit_card,completed
712,7344,1092,2024-04-18,1096.83,0.0,debit_card,completed
713,7357,1092,2024-02-02,877.52,0.0,buy_now_pay_later,completed
714,7362,1094,2024-01-28,1902.99,0.0,credit_card,completed
715,7370,1096,2024-04-03,193.24,47.83,upi,completed
716,7378,1097,2024-01-11,76.21,19.29,upi,completed
717,7386,1099,2024-03-09,1205.88,16.57,paypal,completed
718,7392,1099,2024-03-10,1343.03,0.0,buy_now_pay_later,completed
719,7407,1101,2024-05-27,1215.72,17.02,debit_card,completed
720,7424,1102,2024-06-05,1762.57,30.6,debit_card,completed
721,7432,1104,2024-05-03,1467.72,0.0,upi,completed
722,7433,1104,2024-05-20,1026.36,40.96,upi,completed
723,7438,1104,2024-03-10,1646.16,17.88,credit_card,completed
724,7439,1104,2024-04-20,674.3,0.0,debit_card,completed
725,7462,1109,2024-05-10,442.22,44.72,upi,completed
726,7469,1110,2024-01-24,495.49,0.0,buy_now_pay_later,completed
727,7473,1110,2024-05-08,2381.83,0.0,credit_card,completed
728,7474,1110,2024-04-12,1778.92,0.0,upi,completed
729,7489,1112,2024-02-10,3386.02,0.0,debit_card,completed
730,7522,1120,2024-01-15,363.73,14.24,debit_card,completed
731,7525,1120,2024-01-19,1129.83,0.0,upi,completed
732,7528,1122,2024-01-15,1311.77,23.26,buy_now_pay_later,completed
733,7530,1122,2024-04-16,1348.37,0.0,upi,completed
734,7531,1122,2024-05-18,75.89,22.01,paypal,completed
735,7536,1124,2024-02-28,1679.62,24.55,debit_card,cancelled
736,7550,1125,2024-04-28,2842.19,0.0,credit_card,returned
737,7552,1126,2024-01-05,173.0,0.0,buy_now_pay_later,completed
738,7572,1127,2024-01-04,30.75,17.51,upi,completed
739,7575,1128,2024-06-06,235.11,29.27,upi,completed
740,7580,1129,2024-04-25,207.14,0.0,credit_card,completed
741,7583,1130,2024-05-30,3029.36,0.0,paypal,cancelled
742,7590,1131,2024-01-12,100.82,0.0,credit_card,completed
743,7593,1133,2024-01-11,1663.97,0.0,credit_card,completed
744,7602,1134,2024-01-16,1459.1,46.3,debit_card,completed
745,7610,1134,2024-04-17,41.44,0.0,credit_card,completed
746,7611,1134,2024-02-02,38.31,0.0,debit_card,cancelled
747,7621,1135,2024-04-07,812.44,46.04,debit_card,completed
748,7623,1136,2024-03-08,1001.39,41.08,credit_card,completed
749,7631,1138,2024-04-02,599.39,0.0,upi,completed
750,7639,1138,2024-01-19,2181.96,40.69,debit_card,completed
751,7648,1138,2024-05-13,838.92,0.0,upi,completed
752,7656,1140,2024-02-21,2342.94,30.72,buy_now_pay_later,completed
753,7661,1140,2024-04-13,1140.97,28.68,credit_card,completed
754,7671,1141,2024-06-04,1389.57,0.0,upi,returned
755,7673,1142,2024-04-09,121.41,0.0,debit_card,completed
756,7678,1143,2024-01-20,726.38,5.08,debit_card,completed
757,7680,1143,2024-06-02,521.65,0.0,buy_now_pay_later,completed
758,7709,1146,2024-01-27,1059.7,17.92,upi,completed
759,7715,1146,2024-05-06,1229.88,5.11,debit_card,completed
760,7739,1150,2024-02-20,1619.53,29.13,debit_card,completed
761,7740,1150,2024-02-24,3407.37,0.0,credit_card,completed
762,7747,1153,2024-05-01,203.14,0.0,upi,completed
763,7751,1154,2024-02-18,1686.9,0.0,buy_now_pay_later,completed
764,7763,1155,2024-06-08,2379.26,35.82,debit_card,completed
765,7771,1157,2024-05-05,333.13,10.26,debit_card,completed
766,7782,1158,2024-03-19,1055.25,44.63,upi,completed
767,7784,1159,2024-06-09,1908.24,23.63,paypal,completed
768,7811,1164,2024-02-29,650.38,34.1,paypal,completed
769,7838,1169,2024-02-19,768.04,8.35,credit_card,cancelled
770,7843,1169,2024-04-21,748.31,17.58,credit_card,completed
771,7849,1171,2024-03-01,1562.44,36.36,buy_now_pay_later,returned
772,7859,1172,2024-02-05,1323.17,15.43,debit_card,completed
773,7882,1176,2024-05-07,2882.66,0.0,credit_card,completed
774,7892,1176,2024-03-19,1947.37,33.87,debit_card,completed
775,7895,1177,2024-04-21,1589.89,0.0,upi,completed
776,7896,1177,2024-05-10,1757.5,25.81,upi,completed
777,7933,1181,2024-05-30,1180.61,18.67,debit_card,completed
778,7934,1181,2024-06-14,1819.31,0.0,credit_card,completed
779,7954,1184,2024-01-29,400.84,0.0,upi,completed
780,7957,1184,2024-05-08,1114.51,36.25,credit_card,completed
781,7962,1184,2024-06-10,610.62,0.0,credit_card,completed
782,7963,1185,2024-06-07,1282.82,0.0,upi,cancelled
783,7964,1185,2024-01-07,2053.6,26.21,paypal,completed
784,7985,1187,2024-04-27,372.15,0.0,debit_card,completed
785,8007,1190,2024-05-01,634.18,38.09,buy_now_pay_later,completed
786,8016,1190,2024-04-20,496.31,24.22,debit_card,returned
787,8035,1193,2024-06-13,1478.8,24.47,paypal,completed
788,8039,1193,2024-03-18,998.74,0.0,credit_card,cancelled
789,8051,1198,2024-05-22,1373.2,0.0,debit_card,completed
790,8052,1198,2024-05-26,1962.75,0.0,buy_now_pay_later,completed
791,8055,1199,2024-02-15,1025.42,14.35,credit_card,completed
792,8065,1200,2024-01-07,35.11,11.88,upi,completed
793,8077,1203,2024-06-02,621.06,0.0,paypal,completed
794,8079,1204,2024-06-08,601.44,44.89,upi,completed
795,8101,1205,2024-06-15,1831.02,21.6,upi,returned
796,8104,1206,2024-02-03,3946.54,0.0,paypal,completed
797,8112,1207,2024-02-18,336.09,0.0,debit_card,completed
798,8113,1207,2024-03-18,1087.0,17.16,upi,completed
799,8125,1208,2024-01-01,3514.28,0.0,debit_card,completed
800,8137,1208,2024-02-05,2507.08,0.0,upi,completed
