session_id,user_id,session_date,session_hour,device_type,channel,landing_page
518,80,2024-01-15,22,desktop,social_media,/deals
519,80,2024-01-29,22,mobile,email,/home
520,80,2024-04-27,9,desktop,organic_search,/new-arrivals
521,80,2024-04-13,11,mobile,organic_search,/deals
522,81,2024-03-03,21,mobile,paid_search,/new-arrivals
523,81,2024-01-08,17,desktop,paid_search,/sale
524,81,2024-02-18,22,desktop,social_media,/category/laptops
525,82,2024-04-21,20,desktop,direct,/deals
526,82,2024-06-17,9,desktop,paid_search,/sale
527,82,2024-01-27,18,desktop,direct,/deals
528,83,2024-02-12,4,tablet,paid_search,/category/laptops
529,83,2024-04-19,19,desktop,social_media,/category/laptops
530,83,2024-03-22,16,mobile,social_media,/category/headphones
531,83,2024-02-12,22,mobile,social_media,/category/laptops
532,83,2024-05-27,22,desktop,organic_search,/category/headphones
533,83,2024-03-01,4,mobile,organic_search,/deals
534,84,2024-04-11,8,mobile,organic_search,/deals
535,84,2024-05-05,14,mobile,organic_search,/category/smartphones
536,84,2024-05-28,20,desktop,paid_search,/category/laptops
537,84,2024-04-10,19,tablet,paid_search,/deals
538,84,2024-04-28,22,mobile,organic_search,/deals
539,84,2024-01-09,16,mobile,social_media,/deals
540,84,2024-01-11,10,mobile,email,/category/laptops
541,84,2024-03-15,2,mobile,organic_search,/home
542,84,2024-05-20,9,desktop,social_media,/new-arrivals
543,85,2024-06-27,17,mobile,direct,/category/headphones
544,85,2024-01-09,21,mobile,social_media,/category/headphones
545,85,2024-02-14,11,desktop,organic_search,/deals
546,86,2024-02-04,20,desktop,paid_search,/deals
547,86,2024-06-23,12,desktop,direct,/new-arrivals
548,86,2024-01-29,11,mobile,email,/deals
549,86,2024-04-19,14,mobile,direct,/category/smartphones
550,86,2024-03-06,13,desktop,direct,/home
551,86,2024-01-02,21,desktop,social_media,/new-arrivals
552,86,2024-04-15,13,mobile,organic_search,/home
553,87,2024-04-14,10,mobile,referral,/category/smartphones
554,87,2024-02-04,19,mobile,referral,/home
555,87,2024-02-19,23,tablet,social_media,/category/headphones
556,87,2024-03-19,16,mobile,paid_search,/new-arrivals
557,87,2024-03-24,10,desktop,email,/sale
558,87,2024-04-12,10,desktop,organic_search,/category/smartphones
559,87,2024-05-09,5,desktop,email,/category/smartphones
560,87,2024-02-03,6,desktop,referral,/deals
561,88,2024-04-03,21,mobile,organic_search,/new-arrivals
562,88,2024-01-23,7,desktop,organic_search,/category/smartphones
563,88,2024-04-29,14,mobile,organic_search,/sale
564,89,2024-06-23,17,desktop,referral,/home
565,89,2024-04-01,19,tablet,social_media,/home
566,89,2024-02-03,8,mobile,social_media,/category/laptops
567,89,2024-01-02,13,mobile,referral,/new-arrivals
568,89,2024-03-04,10,mobile,social_media,/sale
569,89,2024-01-13,10,tablet,direct,/deals
570,89,2024-06-22,11,desktop,direct,/category/laptops
571,89,2024-05-11,15,mobile,social_media,/sale
572,89,2024-03-03,1,desktop,direct,/category/laptops
573,89,2024-06-06,12,mobile,social_media,/sale
574,89,2024-03-11,9,desktop,email,/category/headphones
575,89,2024-03-20,22,desktop,direct,/home
576,89,2024-02-04,15,desktop,email,/new-arrivals
577,89,2024-05-25,20,desktop,paid_search,/sale
578,89,2024-06-12,9,mobile,social_media,/home
579,89,2024-04-03,19,mobile,paid_search,/category/laptops
580,89,2024-05-07,12,desktop,social_media,/sale
581,89,2024-02-25,9,tablet,social_media,/category/smartphones
582,89,2024-04-29,18,mobile,paid_search,/category/headphones
583,89,2024-01-01,18,mobile,social_media,/category/smartphones
584,90,2024-03-21,23,desktop,paid_search,/new-arrivals
585,90,2024-01-14,18,desktop,referral,/deals
586,90,2024-03-25,8,mobile,social_media,/category/headphones
587,91,2024-01-11,11,tablet,organic_search,/home
588,91,2024-03-20,13,desktop,referral,/new-arrivals
589,91,2024-04-10,8,desktop,organic_search,/category/laptops
590,91,2024-06-01,18,desktop,social_media,/category/smartphones
591,91,2024-01-04,14,mobile,paid_search,/category/smartphones
592,91,2024-05-18,22,mobile,social_media,/category/headphones
593,91,2024-03-31,15,desktop,organic_search,/new-arrivals
594,91,2024-04-19,14,desktop,paid_search,/sale
595,91,2024-03-20,6,tablet,organic_search,/category/headphones
596,91,2024-01-16,8,desktop,direct,/home
597,91,2024-04-06,19,mobile,referral,/sale
598,92,2024-05-24,23,desktop,referral,/deals
599,92,2024-04-12,12,desktop,email,/home
600,92,2024-04-28,19,desktop,email,/new-arrivals
601,92,2024-02-23,16,desktop,social_media,/category/smartphones
602,92,2024-01-19,22,mobile,organic_search,/deals
603,92,2024-05-30,10,mobile,direct,/home
604,92,2024-06-05,15,desktop,organic_search,/new-arrivals
605,92,2024-01-11,12,mobile,direct,/deals
606,92,2024-03-12,15,desktop,email,/new-arrivals
607,92,2024-04-23,10,mobile,direct,/deals
608,92,2024-01-07,14,tablet,referral,/deals
609,93,2024-06-14,16,mobile,direct,/new-arrivals
610,93,2024-06-26,6,desktop,paid_search,/category/laptops
611,93,2024-01-23,18,desktop,social_media,/category/laptops
612,93,2024-02-09,17,mobile,organic_search,/category/laptops
613,93,2024-06-24,20,mobile,email,/sale
614,94,2024-04-18,13,desktop,paid_search,/category/headphones
615,94,2024-05-27,5,mobile,social_media,/deals
616,94,2024-03-08,13,desktop,email,/deals
617,94,2024-01-22,8,mobile,organic_search,/category/laptops
618,94,2024-06-28,16,desktop,organic_search,/category/laptops
619,94,2024-01-15,4,mobile,paid_search,/new-arrivals
620,94,2024-01-01,12,desktop,paid_search,/sale
621,94,2024-01-04,6,desktop,organic_search,/category/headphones
622,94,2024-02-14,0,mobile,direct,/new-arrivals
623,94,2024-05-01,22,desktop,paid_search,/category/headphones
624,94,2024-03-26,23,mobile,direct,/category/smartphones
625,94,2024-04-25,15,mobile,organic_search,/sale
626,94,2024-03-07,10,mobile,organic_search,/new-arrivals
627,95,2024-01-11,21,tablet,email,/sale
628,95,2024-02-18,21,desktop,referral,/category/laptops
629,95,2024-04-18,20,mobile,paid_search,/category/laptops
630,95,2024-06-22,15,tablet,email,/home
631,95,2024-04-27,6,desktop,social_media,/sale
632,95,2024-01-21,6,desktop,social_media,/home
633,95,2024-02-13,21,desktop,organic_search,/new-arrivals
634,95,2024-05-22,20,mobile,organic_search,/new-arrivals
635,96,2024-01-15,13,tablet,social_media,/sale
636,96,2024-04-18,11,mobile,social_media,/category/headphones
637,96,2024-01-03,16,mobile,organic_search,/deals
638,96,2024-03-08,19,desktop,social_media,/category/smartphones
639,96,2024-05-20,17,mobile,email,/deals
640,96,2024-03-13,16,mobile,email,/category/laptops
641,96,2024-05-03,10,mobile,direct,/category/headphones
642,96,2024-01-21,10,desktop,organic_search,/deals
643,97,2024-03-25,17,mobile,direct,/sale
644,97,2024-02-04,19,mobile,social_media,/category/headphones
645,97,2024-01-01,7,mobile,referral,/category/smartphones
646,97,2024-05-28,9,desktop,paid_search,/deals
647,97,2024-05-15,17,desktop,paid_search,/category/laptops
648,97,2024-01-18,12,tablet,paid_search,/sale
649,97,2024-01-16,15,tablet,direct,/home
650,97,2024-06-21,16,desktop,direct,/category/headphones
651,97,2024-01-18,18,mobile,social_media,/deals
652,98,2024-01-17,19,mobile,organic_search,/category/headphones
653,98,2024-02-17,10,mobile,paid_search,/sale
654,98,2024-04-16,15,desktop,email,/new-arrivals
655,98,2024-03-25,7,mobile,paid_search,/new-arrivals
656,98,2024-01-08,19,desktop,direct,/category/headphones
657,99,2024-05-13,19,mobile,paid_search,/category/laptops
658,99,2024-06-06,11,desktop,social_media,/category/headphones
659,99,2024-02-14,8,mobile,direct,/category/headphones
660,99,2024-04-24,6,mobile,paid_search,/home
661,99,2024-05-18,15,mobile,direct,/home
662,99,2024-02-12,6,desktop,organic_search,/home
663,100,2024-03-16,17,desktop,paid_search,/sale
664,100,2024-06-28,17,mobile,paid_search,/category/smartphones
665,100,2024-02-08,16,desktop,referral,/category/smartphones
666,100,2024-01-02,20,mobile,social_media,/deals
667,100,2024-06-11,12,mobile,paid_search,/new-arrivals
668,100,2024-04-25,21,mobile,email,/home
669,100,2024-02-26,3,mobile,social_media,/deals
670,100,2024-01-06,7,desktop,organic_search,/new-arrivals
671,100,2024-02-09,12,desktop,paid_search,/category/smartphones
672,100,2024-06-28,15,mobile,referral,/sale
673,100,2024-05-15,2,desktop,email,/sale
674,100,2024-03-08,15,mobile,paid_search,/category/headphones
675,100,2024-06-25,11,desktop,social_media,/new-arrivals
676,100,2024-03-02,20,mobile,organic_search,/new-arrivals
677,100,2024-04-17,14,desktop,paid_search,/home
678,100,2024-02-06,15,mobile,organic_search,/category/smartphones
679,101,2024-01-20,22,desktop,social_media,/home
680,101,2024-02-20,18,desktop,paid_search,/deals
681,101,2024-01-19,13,tablet,referral,/new-arrivals
682,101,2024-05-28,13,mobile,paid_search,/category/smartphones
683,101,2024-01-07,16,mobile,paid_search,/category/headphones
684,101,2024-01-22,9,mobile,paid_search,/new-arrivals
685,101,2024-02-03,6,mobile,social_media,/new-arrivals
686,101,2024-04-26,11,mobile,email,/category/headphones
687,101,2024-01-20,18,desktop,paid_search,/sale
688,101,2024-06-08,10,mobile,paid_search,/home
689,101,2024-02-06,8,desktop,organic_search,/sale
690,101,2024-01-24,9,mobile,email,/new-arrivals
691,102,2024-04-21,17,desktop,social_media,/sale
692,102,2024-01-23,16,mobile,direct,/new-arrivals
693,102,2024-05-29,17,mobile,email,/new-arrivals
694,102,2024-03-24,11,desktop,organic_search,/category/laptops
695,102,2024-05-01,21,desktop,organic_search,/sale
696,103,2024-04-16,13,desktop,paid_search,/new-arrivals
697,103,2024-01-18,14,mobile,social_media,/new-arrivals
698,103,2024-04-23,22,tablet,organic_search,/category/smartphones
699,103,2024-06-27,23,tablet,direct,/home
700,103,2024-01-24,16,mobile,direct,/sale
701,103,2024-05-01,22,mobile,paid_search,/sale
702,103,2024-02-23,15,desktop,organic_search,/deals
703,103,2024-05-08,11,mobile,organic_search,/sale
704,103,2024-01-15,11,desktop,direct,/sale
705,104,2024-02-18,15,mobile,social_media,/category/smartphones
706,104,2024-01-06,16,desktop,social_media,/new-arrivals
707,104,2024-04-11,13,desktop,social_media,/sale
708,104,2024-03-04,20,desktop,paid_search,/home
709,105,2024-03-22,13,mobile,organic_search,/home
710,105,2024-01-17,10,desktop,organic_search,/category/smartphones
711,105,2024-04-13,0,desktop,social_media,/category/smartphones
712,105,2024-05-18,22,mobile,social_media,/category/laptops
713,105,2024-01-02,19,mobile,paid_search,/deals
714,105,2024-05-18,16,mobile,organic_search,/new-arrivals
715,105,2024-04-01,19,desktop,direct,/deals
716,105,2024-02-24,19,tablet,social_media,/deals
717,105,2024-02-22,21,mobile,paid_search,/category/smartphones
718,105,2024-02-19,12,desktop,organic_search,/home
719,105,2024-05-12,15,desktop,paid_search,/sale
720,105,2024-01-02,7,mobile,organic_search,/sale
721,105,2024-04-04,22,mobile,social_media,/category/headphones
722,105,2024-02-20,23,mobile,organic_search,/category/laptops
723,105,2024-03-28,18,desktop,social_media,/category/smartphones
724,105,2024-04-07,13,mobile,organic_search,/sale
725,105,2024-05-07,14,mobile,referral,/sale
726,105,2024-03-21,13,desktop,paid_search,/category/laptops
727,106,2024-04-30,10,tablet,email,/category/headphones
728,106,2024-04-23,14,mobile,direct,/category/smartphones
729,106,2024-03-24,4,mobile,social_media,/home
730,106,2024-04-14,23,mobile,direct,/home
731,106,2024-01-05,12,desktop,direct,/category/headphones
732,106,2024-01-09,21,desktop,paid_search,/sale
733,106,2024-06-01,17,tablet,organic_search,/category/laptops
734,107,2024-06-27,10,tablet,direct,/deals
735,107,2024-04-24,9,desktop,paid_search,/category/laptops
736,107,2024-02-29,23,desktop,organic_search,/category/smartphones
737,107,2024-05-11,18,mobile,email,/category/headphones
738,107,2024-05-24,10,desktop,paid_search,/category/headphones
739,107,2024-05-18,5,desktop,organic_search,/deals
740,107,2024-04-01,17,mobile,social_media,/category/laptops
741,107,2024-03-24,11,desktop,social_media,/category/headphones
742,107,2024-03-28,9,mobile,organic_search,/category/headphones
743,107,2024-04-29,17,tablet,social_media,/category/laptops
744,107,2024-05-27,17,desktop,referral,/home
745,107,2024-03-06,13,desktop,email,/home
746,107,2024-03-02,22,desktop,social_media,/new-arrivals
747,107,2024-05-05,17,desktop,email,/sale
748,107,2024-06-15,20,mobile,referral,/deals
749,107,2024-06-20,9,mobile,paid_search,/category/headphones
750,107,2024-05-23,10,mobile,social_media,/new-arrivals
751,107,2024-05-20,7,tablet,email,/category/smartphones
752,107,2024-01-16,11,mobile,social_media,/category/smartphones
753,107,2024-02-22,22,mobile,organic_search,/category/laptops
754,108,2024-06-20,22,mobile,referral,/sale
755,108,2024-02-18,18,mobile,email,/home
756,109,2024-01-06,14,mobile,direct,/category/smartphones
757,109,2024-04-16,18,tablet,email,/category/smartphones
758,109,2024-02-27,15,desktop,paid_search,/sale
759,109,2024-01-16,0,mobile,email,/category/headphones
760,109,2024-04-11,14,desktop,organic_search,/category/smartphones
761,109,2024-05-08,16,desktop,referral,/new-arrivals
762,109,2024-01-16,10,desktop,referral,/category/smartphones
763,109,2024-03-06,9,desktop,referral,/new-arrivals
764,109,2024-04-28,10,mobile,direct,/sale
765,109,2024-02-28,16,desktop,paid_search,/new-arrivals
766,109,2024-04-04,8,desktop,paid_search,/category/laptops
767,109,2024-05-27,17,mobile,organic_search,/category/headphones
768,109,2024-02-23,12,desktop,referral,/category/smartphones
769,109,2024-02-10,11,mobile,email,/deals
770,109,2024-02-26,19,mobile,organic_search,/new-arrivals
771,109,2024-04-30,14,mobile,email,/category/headphones
772,109,2024-01-09,12,desktop,paid_search,/new-arrivals
773,109,2024-06-10,20,mobile,direct,/category/laptops
774,109,2024-01-04,12,desktop,organic_search,/home
775,109,2024-06-13,20,mobile,email,/category/headphones
776,110,2024-05-18,14,desktop,referral,/category/headphones
777,110,2024-05-18,9,mobile,paid_search,/category/headphones
778,110,2024-06-10,16,mobile,organic_search,/category/laptops
779,111,2024-02-24,10,mobile,social_media,/deals
780,111,2024-06-22,8,mobile,direct,/category/headphones
781,111,2024-06-21,6,mobile,paid_search,/new-arrivals
782,111,2024-06-15,10,mobile,social_media,/sale
783,111,2024-04-30,18,desktop,paid_search,/category/laptops
784,112,2024-04-01,19,mobile,organic_search,/category/headphones
785,112,2024-02-28,20,mobile,organic_search,/new-arrivals
786,113,2024-03-23,10,mobile,paid_search,/new-arrivals
787,113,2024-01-24,16,desktop,organic_search,/sale
788,113,2024-02-12,10,desktop,paid_search,/sale
789,113,2024-04-25,16,desktop,organic_search,/home
790,113,2024-01-09,20,mobile,paid_search,/category/laptops
791,113,2024-02-23,3,tablet,email,/category/smartphones
792,114,2024-04-24,23,mobile,social_media,/category/laptops
793,114,2024-06-06,19,mobile,social_media,/category/smartphones
794,114,2024-05-23,18,desktop,paid_search,/sale
795,114,2024-05-27,17,mobile,organic_search,/category/smartphones
796,115,2024-05-20,18,mobile,email,/sale
797,115,2024-05-18,23,mobile,referral,/new-arrivals
798,115,2024-05-10,18,desktop,organic_search,/home
799,116,2024-01-15,11,desktop,organic_search,/sale
800,116,2024-02-17,16,mobile,email,/category/smartphones
801,116,2024-04-13,11,desktop,organic_search,/category/smartphones
802,116,2024-02-17,22,desktop,direct,/home
803,116,2024-06-23,21,mobile,paid_search,/new-arrivals
804,116,2024-06-12,15,desktop,email,/new-arrivals
805,116,2024-06-18,18,mobile,organic_search,/deals
806,117,2024-01-25,21,tablet,organic_search,/new-arrivals
807,117,2024-06-04,10,mobile,social_media,/deals
808,117,2024-06-20,15,mobile,direct,/deals
809,117,2024-06-18,13,mobile,paid_search,/category/laptops
810,118,2024-06-30,18,desktop,direct,/sale
811,118,2024-04-03,12,desktop,direct,/category/headphones
812,118,2024-03-12,17,mobile,organic_search,/deals
813,118,2024-03-08,12,desktop,organic_search,/sale
814,118,2024-01-19,7,tablet,paid_search,/new-arrivals
815,118,2024-02-03,7,mobile,social_media,/home
816,118,2024-04-04,7,tablet,paid_search,/category/smartphones
817,118,2024-06-13,2,desktop,organic_search,/home
818,118,2024-06-06,14,mobile,referral,/deals
819,118,2024-05-28,17,mobile,organic_search,/category/smartphones
820,118,2024-03-28,8,mobile,social_media,/category/headphones
821,118,2024-05-29,16,mobile,social_media,/category/laptops
822,118,2024-01-13,16,tablet,paid_search,/new-arrivals
823,118,2024-04-18,8,desktop,organic_search,/sale
824,118,2024-03-05,12,desktop,email,/category/smartphones
825,119,2024-06-28,18,desktop,social_media,/home
826,119,2024-05-21,1,mobile,organic_search,/category/laptops
827,119,2024-03-26,8,mobile,direct,/home
828,119,2024-06-17,23,desktop,social_media,/category/smartphones
829,120,2024-04-23,17,tablet,organic_search,/sale
830,120,2024-05-16,13,desktop,paid_search,/category/smartphones
831,120,2024-03-29,16,desktop,organic_search,/sale
832,120,2024-03-22,19,mobile,organic_search,/sale
833,120,2024-01-22,19,desktop,paid_search,/deals
834,120,2024-03-19,11,mobile,organic_search,/sale
835,120,2024-01-12,14,desktop,paid_search,/deals
836,120,2024-06-24,16,desktop,organic_search,/new-arrivals
837,120,2024-02-22,6,desktop,referral,/new-arrivals
838,121,2024-01-01,22,mobile,email,/category/laptops
839,121,2024-01-28,13,desktop,direct,/new-arrivals
840,121,2024-05-11,12,desktop,direct,/home
841,121,2024-06-08,21,desktop,social_media,/deals
842,122,2024-02-01,7,desktop,organic_search,/deals
843,122,2024-03-11,3,tablet,social_media,/home
844,122,2024-05-04,17,mobile,organic_search,/sale
845,122,2024-05-03,12,mobile,social_media,/category/headphones
846,122,2024-04-19,18,tablet,organic_search,/home
847,123,2024-05-25,5,desktop,direct,/deals
848,123,2024-05-12,12,mobile,email,/category/smartphones
849,123,2024-03-13,10,mobile,direct,/sale
